26206,Private,Prof-specialty,Male,>50K
26207,Private,Prof-specialty,Male,>50K
26208,Self-emp-not-inc,Prof-specialty,Male,<=50K
26209,Private,Exec-managerial,Male,>50K
26210,Private,Farming-fishing,Male,<=50K
26211,Private,Handlers-cleaners,Male,<=50K
26212,Local-gov,Adm-clerical,Male,<=50K
26213,Private,Sales,Male,<=50K
26214,Private,Machine-op-inspct,Female,<=50K
26215,Private,Prof-specialty,Male,<=50K
26216,Local-gov,Prof-specialty,Female,<=50K
26217,Private,Exec-managerial,Male,>50K
26218,Private,Craft-repair,Male,<=50K
26219,State-gov,Exec-managerial,Male,<=50K
26220,Private,Craft-repair,Male,<=50K
26221,Private,Exec-managerial,Male,<=50K
26222,Private,Sales,Male,>50K
26223,Private,Machine-op-inspct,Male,<=50K
26224,Local-gov,Adm-clerical,Female,<=50K
26225,?,?,Female,<=50K
26226,Private,Exec-managerial,Female,<=50K
26227,Private,Craft-repair,Male,<=50K
26228,Private,Other-service,Female,<=50K
26229,Self-emp-not-inc,Farming-fishing,Male,<=50K
26230,Private,Exec-managerial,Male,>50K
26231,Private,Tech-support,Male,<=50K
26232,Private,Prof-specialty,Female,<=50K
26233,Private,Craft-repair,Male,<=50K
26234,Private,Craft-repair,Male,>50K
26235,Private,Machine-op-inspct,Female,<=50K
26236,Private,Exec-managerial,Female,>50K
26237,Private,Craft-repair,Male,<=50K
26238,Private,Handlers-cleaners,Male,<=50K
26239,Local-gov,Protective-serv,Male,<=50K
26240,Private,Transport-moving,Male,<=50K
26241,Private,Other-service,Male,<=50K
26242,Self-emp-inc,Sales,Male,>50K
26243,Federal-gov,Exec-managerial,Female,>50K
26244,?,?,Female,<=50K
26245,Federal-gov,Adm-clerical,Male,<=50K
26246,Local-gov,Prof-specialty,Male,<=50K
26247,Private,Transport-moving,Male,>50K
26248,Private,Protective-serv,Male,<=50K
26249,Private,Sales,Male,>50K
26250,Self-emp-not-inc,Farming-fishing,Male,<=50K
26251,Private,Prof-specialty,Female,<=50K
26252,Private,Sales,Male,<=50K
26253,Self-emp-not-inc,Prof-specialty,Male,>50K
26254,Private,Transport-moving,Male,<=50K
26255,Private,Other-service,Female,<=50K
26256,Private,Tech-support,Male,<=50K
26257,Private,Sales,Male,>50K
26258,Self-emp-not-inc,Exec-managerial,Female,<=50K
26259,?,?,Female,<=50K
26260,Private,Handlers-cleaners,Male,<=50K
26261,Private,Sales,Male,>50K
26262,Private,Handlers-cleaners,Female,<=50K
26263,Private,Sales,Female,<=50K
26264,Private,Machine-op-inspct,Male,<=50K
26265,Private,Craft-repair,Male,<=50K
26266,Private,Exec-managerial,Female,<=50K
26267,Private,Other-service,Female,<=50K
26268,Self-emp-not-inc,Prof-specialty,Female,>50K
26269,Private,Sales,Male,>50K
26270,Private,Prof-specialty,Female,<=50K
26271,Private,Other-service,Female,<=50K
26272,Private,Craft-repair,Male,<=50K
26273,Private,Transport-moving,Male,<=50K
26274,Self-emp-not-inc,Craft-repair,Male,<=50K
26275,Private,Exec-managerial,Male,>50K
26276,Private,Sales,Male,<=50K
26277,Self-emp-not-inc,Craft-repair,Male,>50K
26278,Private,Craft-repair,Female,<=50K
26279,Private,Machine-op-inspct,Male,<=50K
26280,Private,Sales,Male,<=50K
26281,Self-emp-inc,Exec-managerial,Male,>50K
26282,Private,Other-service,Female,<=50K
26283,Private,Craft-repair,Male,<=50K
26284,Private,Adm-clerical,Female,>50K
26285,Private,Other-service,Female,<=50K
26286,Private,Other-service,Male,<=50K
26287,?,?,Male,<=50K
26288,Private,Adm-clerical,Female,<=50K
26289,Private,Tech-support,Male,>50K
26290,Private,Sales,Male,<=50K
26291,Private,Machine-op-inspct,Male,<=50K
26292,Private,Other-service,Female,<=50K
26293,Private,Adm-clerical,Female,<=50K
26294,Private,Adm-clerical,Male,<=50K
26295,?,?,Female,<=50K
26296,?,?,Female,<=50K
26297,Private,Adm-clerical,Male,>50K
26298,Local-gov,Prof-specialty,Female,<=50K
26299,Private,Other-service,Male,<=50K
26300,Self-emp-not-inc,Prof-specialty,Male,>50K
26301,Private,Machine-op-inspct,Male,<=50K
26302,Private,Transport-moving,Male,<=50K
26303,Private,Adm-clerical,Male,<=50K
26304,Private,Tech-support,Female,<=50K
26305,Private,Tech-support,Male,>50K
26306,Private,Machine-op-inspct,Male,<=50K
26307,Local-gov,Prof-specialty,Female,<=50K
26308,Self-emp-not-inc,Other-service,Female,<=50K
26309,Private,Machine-op-inspct,Male,<=50K
26310,State-gov,Prof-specialty,Female,<=50K
26311,State-gov,Farming-fishing,Male,<=50K
26312,?,?,Female,<=50K
26313,Private,Prof-specialty,Male,<=50K
26314,Private,Exec-managerial,Male,<=50K
26315,Self-emp-inc,Handlers-cleaners,Male,<=50K
26316,Private,Other-service,Female,<=50K
26317,Private,Tech-support,Male,>50K
26318,Private,Other-service,Female,<=50K
26319,Private,Prof-specialty,Female,<=50K
26320,Private,Adm-clerical,Male,<=50K
26321,Private,Other-service,Male,<=50K
26322,Private,Adm-clerical,Male,<=50K
26323,Self-emp-not-inc,Sales,Male,>50K
26324,Private,Adm-clerical,Male,<=50K
26325,Private,Machine-op-inspct,Male,<=50K
26326,Private,Machine-op-inspct,Male,<=50K
26327,Local-gov,Prof-specialty,Male,>50K
26328,Private,Transport-moving,Male,<=50K
26329,Private,Other-service,Male,<=50K
26330,Self-emp-not-inc,Craft-repair,Male,<=50K
26331,?,?,Female,<=50K
26332,Private,Prof-specialty,Male,>50K
26333,Private,Adm-clerical,Male,<=50K
26334,Private,Craft-repair,Male,<=50K
26335,Private,Machine-op-inspct,Male,<=50K
26336,Private,Tech-support,Male,>50K
26337,Local-gov,Exec-managerial,Male,>50K
26338,Private,Machine-op-inspct,Male,<=50K
26339,Private,Exec-managerial,Male,>50K
26340,Private,Handlers-cleaners,Male,<=50K
26341,Private,Craft-repair,Female,<=50K
26342,Private,Handlers-cleaners,Female,<=50K
26343,Private,Sales,Male,>50K
26344,Private,Sales,Male,<=50K
26345,Private,Transport-moving,Male,<=50K
26346,Self-emp-not-inc,Prof-specialty,Male,>50K
26347,Self-emp-inc,Exec-managerial,Male,>50K
26348,?,?,Male,>50K
26349,Private,Sales,Female,<=50K
26350,Local-gov,Protective-serv,Male,>50K
26351,Private,Sales,Male,<=50K
26352,State-gov,Exec-managerial,Male,>50K
26353,State-gov,Prof-specialty,Male,>50K
26354,Private,Exec-managerial,Female,<=50K
26355,Federal-gov,Adm-clerical,Female,<=50K
26356,Private,Exec-managerial,Male,>50K
26357,Private,Sales,Female,<=50K
26358,Private,Craft-repair,Male,<=50K
26359,Private,Farming-fishing,Male,<=50K
26360,Self-emp-inc,Farming-fishing,Male,<=50K
26361,Private,Craft-repair,Male,<=50K
26362,Private,Exec-managerial,Female,<=50K
26363,?,?,Male,>50K
26364,Private,Adm-clerical,Female,<=50K
26365,Private,Sales,Male,>50K
26366,State-gov,Protective-serv,Male,>50K
26367,Private,Sales,Male,<=50K
26368,Private,Exec-managerial,Male,>50K
26369,Private,Other-service,Female,>50K
26370,Private,Sales,Male,>50K
26371,Private,Other-service,Male,<=50K
26372,Private,Tech-support,Male,<=50K
26373,?,?,Female,<=50K
26374,Self-emp-not-inc,Prof-specialty,Male,<=50K
26375,?,?,Female,<=50K
26376,Private,Craft-repair,Male,<=50K
26377,Local-gov,Adm-clerical,Female,<=50K
26378,Federal-gov,Adm-clerical,Male,<=50K
26379,Private,Craft-repair,Male,<=50K
26380,Self-emp-not-inc,Transport-moving,Male,<=50K
26381,Private,Other-service,Male,<=50K
26382,Private,Craft-repair,Male,>50K
26383,Self-emp-not-inc,Sales,Female,<=50K
26384,Private,Adm-clerical,Female,<=50K
26385,Federal-gov,Adm-clerical,Female,<=50K
26386,Private,Craft-repair,Male,<=50K
26387,Self-emp-not-inc,Craft-repair,Male,<=50K
26388,Private,Exec-managerial,Male,<=50K
26389,Private,Adm-clerical,Female,<=50K
26390,Private,Tech-support,Female,<=50K
26391,State-gov,Prof-specialty,Female,<=50K
26392,Private,Exec-managerial,Female,<=50K
26393,Local-gov,Other-service,Male,<=50K
26394,Local-gov,Adm-clerical,Female,<=50K
26395,Private,Adm-clerical,Female,<=50K
26396,Private,Exec-managerial,Male,>50K
26397,Private,Exec-managerial,Female,<=50K
26398,Private,Sales,Male,<=50K
26399,Private,Machine-op-inspct,Male,<=50K
26400,Private,Other-service,Male,>50K
26401,Private,Craft-repair,Male,<=50K
26402,Private,Machine-op-inspct,Male,<=50K
26403,Private,Transport-moving,Male,<=50K
26404,Private,Sales,Female,<=50K
26405,Federal-gov,Prof-specialty,Male,>50K
26406,Private,Prof-specialty,Male,<=50K
26407,Self-emp-inc,Farming-fishing,Male,<=50K
26408,Private,Adm-clerical,Female,<=50K
26409,Private,Sales,Male,<=50K
26410,?,?,Female,<=50K
26411,Private,Exec-managerial,Male,<=50K
26412,Private,Machine-op-inspct,Male,<=50K
26413,Private,Craft-repair,Male,<=50K
26414,Self-emp-inc,Sales,Male,>50K
26415,Private,Adm-clerical,Male,>50K
26416,?,?,Male,<=50K
26417,Private,Prof-specialty,Male,<=50K
26418,Private,Craft-repair,Male,>50K
26419,Private,Sales,Male,>50K
26420,Private,Adm-clerical,Female,<=50K
26421,?,?,Male,<=50K
26422,Private,Exec-managerial,Female,<=50K
26423,Private,Farming-fishing,Male,<=50K
26424,Private,Craft-repair,Male,<=50K
26425,Private,Farming-fishing,Male,<=50K
26426,Private,Sales,Male,>50K
26427,Self-emp-not-inc,Prof-specialty,Male,>50K
26428,Private,Handlers-cleaners,Male,<=50K
26429,Private,Machine-op-inspct,Male,>50K
26430,Private,Priv-house-serv,Female,<=50K
26431,Private,Prof-specialty,Female,<=50K
26432,Private,Machine-op-inspct,Male,<=50K
26433,Private,Other-service,Male,<=50K
26434,Private,Craft-repair,Female,<=50K
26435,Private,Exec-managerial,Female,<=50K
26436,Private,Exec-managerial,Female,<=50K
26437,Private,Prof-specialty,Male,>50K
26438,Private,Adm-clerical,Female,<=50K
26439,Private,Other-service,Female,<=50K
26440,Private,Prof-specialty,Male,>50K
26441,Private,Machine-op-inspct,Male,<=50K
26442,Self-emp-inc,Prof-specialty,Male,>50K
26443,Private,Sales,Female,<=50K
26444,Private,Adm-clerical,Female,<=50K
26445,Private,Farming-fishing,Male,<=50K
26446,Private,Adm-clerical,Male,<=50K
26447,Private,Prof-specialty,Female,<=50K
26448,Private,Handlers-cleaners,Male,<=50K
26449,Private,Adm-clerical,Male,<=50K
26450,?,?,Female,<=50K
26451,Private,Craft-repair,Male,<=50K
26452,Private,Prof-specialty,Male,<=50K
26453,Private,Other-service,Male,<=50K
26454,Local-gov,Transport-moving,Female,<=50K
26455,Private,Farming-fishing,Male,<=50K
26456,Private,Craft-repair,Male,<=50K
26457,Self-emp-inc,Exec-managerial,Male,>50K
26458,Self-emp-not-inc,Exec-managerial,Male,<=50K
26459,State-gov,Exec-managerial,Male,<=50K
26460,Private,Other-service,Female,<=50K
26461,Private,Sales,Female,>50K
26462,Private,Sales,Male,<=50K
26463,Private,Craft-repair,Male,<=50K
26464,Private,Transport-moving,Male,<=50K
26465,Self-emp-not-inc,Prof-specialty,Male,>50K
26466,Private,Exec-managerial,Male,<=50K
26467,Private,Sales,Male,>50K
26468,Private,Tech-support,Male,>50K
26469,Private,Other-service,Male,<=50K
26470,Private,Prof-specialty,Male,>50K
26471,Private,Handlers-cleaners,Male,<=50K
26472,Private,Adm-clerical,Male,<=50K
26473,Self-emp-not-inc,Craft-repair,Male,<=50K
26474,Private,Other-service,Female,<=50K
26475,Private,Other-service,Female,<=50K
26476,Private,Prof-specialty,Male,>50K
26477,Local-gov,Prof-specialty,Male,>50K
26478,Self-emp-not-inc,Farming-fishing,Male,>50K
26479,Self-emp-not-inc,Craft-repair,Male,<=50K
26480,Private,Handlers-cleaners,Male,<=50K
26481,Private,Craft-repair,Male,<=50K
26482,Private,Adm-clerical,Female,<=50K
26483,Private,Adm-clerical,Female,<=50K
26484,Private,Tech-support,Female,<=50K
26485,Private,Machine-op-inspct,Male,<=50K
26486,Self-emp-inc,Sales,Female,<=50K
26487,Private,Craft-repair,Male,<=50K
26488,Self-emp-not-inc,Exec-managerial,Female,>50K
26489,?,?,Female,<=50K
26490,Private,Adm-clerical,Female,>50K
26491,Private,Handlers-cleaners,Male,<=50K
26492,Private,Adm-clerical,Female,>50K
26493,Private,Adm-clerical,Male,>50K
26494,Private,Prof-specialty,Male,<=50K
26495,Private,Machine-op-inspct,Male,>50K
26496,Private,Other-service,Male,<=50K
26497,Private,Tech-support,Male,<=50K
26498,Federal-gov,Adm-clerical,Male,>50K
26499,Private,Sales,Female,<=50K
26500,Private,Prof-specialty,Female,<=50K
26501,Private,Machine-op-inspct,Male,<=50K
26502,Private,Transport-moving,Male,<=50K
26503,?,?,Female,<=50K
26504,Private,Adm-clerical,Male,<=50K
26505,Private,Sales,Female,>50K
26506,Private,Protective-serv,Male,<=50K
26507,Private,Adm-clerical,Female,<=50K
26508,Private,Transport-moving,Male,<=50K
26509,Private,Adm-clerical,Female,<=50K
26510,Private,Adm-clerical,Female,<=50K
26511,Private,Other-service,Female,<=50K
26512,?,?,Male,<=50K
26513,?,?,Female,<=50K
26514,Private,Tech-support,Male,<=50K
26515,Private,Adm-clerical,Male,<=50K
26516,Private,Other-service,Male,<=50K
26517,Private,Adm-clerical,Female,<=50K
26518,Federal-gov,Adm-clerical,Female,<=50K
26519,Private,Exec-managerial,Male,<=50K
26520,State-gov,Craft-repair,Male,<=50K
26521,Private,Sales,Male,<=50K
26522,?,?,Female,<=50K
26523,Private,Adm-clerical,Female,<=50K
26524,Private,Tech-support,Male,>50K
26525,Private,Other-service,Female,<=50K
26526,Local-gov,Prof-specialty,Female,>50K
26527,Private,Sales,Male,<=50K
26528,Private,Craft-repair,Male,<=50K
26529,Private,Handlers-cleaners,Male,<=50K
26530,Self-emp-not-inc,Other-service,Female,<=50K
26531,Private,Exec-managerial,Male,<=50K
26532,Local-gov,Other-service,Female,<=50K
26533,Local-gov,Adm-clerical,Male,<=50K
26534,Private,Adm-clerical,Female,>50K
26535,Private,Exec-managerial,Male,<=50K
26536,Private,Other-service,Female,<=50K
26537,Private,Other-service,Female,<=50K
26538,Private,Adm-clerical,Female,<=50K
26539,State-gov,Transport-moving,Male,<=50K
26540,Private,Adm-clerical,Female,<=50K
26541,Local-gov,Prof-specialty,Female,>50K
26542,Private,Prof-specialty,Male,<=50K
26543,Private,Farming-fishing,Male,<=50K
26544,Private,Adm-clerical,Female,<=50K
26545,Self-emp-inc,Other-service,Male,>50K
26546,Private,Sales,Female,<=50K
26547,Private,Adm-clerical,Female,<=50K
26548,Private,Craft-repair,Male,<=50K
26549,?,?,Male,<=50K
26550,Private,Machine-op-inspct,Female,<=50K
26551,Local-gov,Prof-specialty,Female,>50K
26552,Private,Other-service,Female,<=50K
26553,Private,Machine-op-inspct,Male,<=50K
26554,Private,Sales,Male,>50K
26555,Private,Other-service,Female,<=50K
26556,Private,Exec-managerial,Male,<=50K
26557,Private,Exec-managerial,Male,<=50K
26558,State-gov,Adm-clerical,Male,>50K
26559,Self-emp-not-inc,Farming-fishing,Male,>50K
26560,Self-emp-inc,Exec-managerial,Male,>50K
26561,Private,Exec-managerial,Female,<=50K
26562,State-gov,Prof-specialty,Male,<=50K
26563,Private,Exec-managerial,Female,<=50K
26564,Private,Handlers-cleaners,Male,<=50K
26565,Self-emp-not-inc,Craft-repair,Male,<=50K
26566,?,?,Female,<=50K
26567,Private,Exec-managerial,Male,>50K
26568,Private,Adm-clerical,Female,<=50K
26569,Private,Other-service,Male,<=50K
26570,Private,Prof-specialty,Male,>50K
26571,Private,Prof-specialty,Female,<=50K
26572,Private,Craft-repair,Male,<=50K
26573,Private,Sales,Female,<=50K
26574,Private,Adm-clerical,Female,<=50K
26575,Private,Craft-repair,Male,<=50K
26576,Private,Machine-op-inspct,Male,>50K
26577,Private,Craft-repair,Male,<=50K
26578,Private,Adm-clerical,Female,<=50K
26579,State-gov,Adm-clerical,Female,<=50K
26580,Private,Prof-specialty,Female,<=50K
26581,State-gov,Prof-specialty,Female,>50K
26582,Private,Adm-clerical,Male,<=50K
26583,Private,Prof-specialty,Female,<=50K
26584,State-gov,Prof-specialty,Male,>50K
26585,Private,Adm-clerical,Female,<=50K
26586,?,?,Female,<=50K
26587,Private,Adm-clerical,Female,<=50K
26588,Private,Adm-clerical,Female,<=50K
26589,Self-emp-not-inc,Farming-fishing,Male,<=50K
26590,Private,Other-service,Female,<=50K
26591,Private,Exec-managerial,Female,>50K
26592,State-gov,Exec-managerial,Male,>50K
26593,Private,Prof-specialty,Female,>50K
26594,Private,Craft-repair,Male,<=50K
26595,Private,Craft-repair,Male,<=50K
26596,Private,Exec-managerial,Male,>50K
26597,Private,Sales,Male,<=50K
26598,?,?,Female,<=50K
26599,?,?,Female,<=50K
26600,Private,Transport-moving,Male,>50K
26601,State-gov,Adm-clerical,Female,<=50K
26602,Private,Adm-clerical,Female,<=50K
26603,Private,Machine-op-inspct,Male,>50K
26604,Private,Handlers-cleaners,Male,<=50K
26605,Private,Machine-op-inspct,Male,<=50K
26606,Private,Craft-repair,Male,<=50K
26607,Private,Adm-clerical,Female,<=50K
26608,Private,Adm-clerical,Female,<=50K
26609,Self-emp-inc,Farming-fishing,Female,<=50K
26610,Local-gov,Adm-clerical,Female,<=50K
26611,Local-gov,Prof-specialty,Female,<=50K
26612,State-gov,Exec-managerial,Female,<=50K
26613,Private,Tech-support,Female,<=50K
26614,Self-emp-inc,Exec-managerial,Male,>50K
26615,Private,Sales,Male,<=50K
26616,Private,Handlers-cleaners,Male,<=50K
26617,Self-emp-not-inc,Craft-repair,Male,<=50K
26618,Self-emp-not-inc,Prof-specialty,Male,<=50K
26619,Private,Other-service,Female,<=50K
26620,Federal-gov,Adm-clerical,Female,>50K
26621,Private,Handlers-cleaners,Male,<=50K
26622,Private,Sales,Female,<=50K
26623,Private,Exec-managerial,Male,<=50K
26624,Private,Adm-clerical,Female,>50K
26625,Self-emp-not-inc,Farming-fishing,Male,<=50K
26626,Private,Craft-repair,Male,<=50K
26627,Self-emp-inc,Craft-repair,Male,>50K
26628,Private,Exec-managerial,Male,<=50K
26629,Private,Other-service,Male,<=50K
26630,Private,Exec-managerial,Female,<=50K
26631,Private,Craft-repair,Male,<=50K
26632,Private,Sales,Female,>50K
26633,Private,Adm-clerical,Female,<=50K
26634,Private,Priv-house-serv,Female,<=50K
26635,Federal-gov,Adm-clerical,Male,<=50K
26636,Self-emp-inc,Craft-repair,Male,<=50K
26637,Private,Adm-clerical,Female,>50K
26638,Self-emp-not-inc,Exec-managerial,Male,<=50K
26639,Federal-gov,Prof-specialty,Male,>50K
26640,Private,Sales,Female,<=50K
26641,Self-emp-not-inc,Prof-specialty,Female,<=50K
26642,Private,Exec-managerial,Male,<=50K
26643,Local-gov,Prof-specialty,Female,>50K
26644,Self-emp-not-inc,Other-service,Female,<=50K
26645,Self-emp-not-inc,Prof-specialty,Male,<=50K
26646,Private,Tech-support,Male,>50K
26647,Local-gov,Exec-managerial,Male,>50K
26648,Private,Prof-specialty,Male,<=50K
26649,Private,Adm-clerical,Male,<=50K
26650,Private,Exec-managerial,Female,>50K
26651,Private,Adm-clerical,Female,<=50K
26652,Federal-gov,Craft-repair,Male,<=50K
26653,Private,Prof-specialty,Female,<=50K
26654,Local-gov,Exec-managerial,Male,>50K
26655,Private,Craft-repair,Male,<=50K
26656,Private,Handlers-cleaners,Male,<=50K
26657,Private,Craft-repair,Male,<=50K
26658,Private,Other-service,Male,<=50K
26659,Private,Adm-clerical,Female,<=50K
26660,Self-emp-not-inc,Other-service,Female,<=50K
26661,Private,Tech-support,Male,<=50K
26662,Federal-gov,Machine-op-inspct,Male,<=50K
26663,Local-gov,Adm-clerical,Female,<=50K
26664,Private,Transport-moving,Female,<=50K
26665,Private,Transport-moving,Male,<=50K
26666,Private,Other-service,Female,<=50K
26667,Self-emp-not-inc,Exec-managerial,Female,<=50K
26668,Private,Transport-moving,Male,<=50K
26669,Private,Handlers-cleaners,Male,<=50K
26670,Private,Other-service,Male,<=50K
26671,Private,Adm-clerical,Female,<=50K
26672,Private,Craft-repair,Male,<=50K
26673,Private,Craft-repair,Male,<=50K
26674,Private,Sales,Male,<=50K
26675,Private,Prof-specialty,Female,>50K
26676,Private,Adm-clerical,Female,<=50K
26677,Private,Machine-op-inspct,Male,>50K
26678,Local-gov,Craft-repair,Male,<=50K
26679,Private,Exec-managerial,Male,<=50K
26680,Private,Sales,Female,<=50K
26681,?,?,Female,>50K
26682,Private,Sales,Female,<=50K
26683,Private,Sales,Male,>50K
26684,Local-gov,Prof-specialty,Male,<=50K
26685,State-gov,Adm-clerical,Female,<=50K
26686,Private,Other-service,Female,<=50K
26687,?,?,Male,<=50K
26688,?,?,Female,<=50K
26689,Local-gov,Protective-serv,Male,<=50K
26690,Private,Transport-moving,Male,<=50K
26691,Private,Handlers-cleaners,Male,<=50K
26692,Private,Handlers-cleaners,Male,<=50K
26693,Private,Prof-specialty,Male,<=50K
26694,Private,Sales,Female,<=50K
26695,Self-emp-inc,Exec-managerial,Male,<=50K
26696,Private,Other-service,Male,<=50K
26697,Private,Machine-op-inspct,Male,<=50K
26698,Private,Other-service,Female,<=50K
26699,Private,Sales,Female,<=50K
26700,Self-emp-not-inc,Craft-repair,Male,<=50K
26701,Private,Exec-managerial,Male,<=50K
26702,Self-emp-not-inc,Exec-managerial,Male,<=50K
26703,Private,Handlers-cleaners,Male,<=50K
26704,Private,Craft-repair,Male,>50K
26705,Private,Adm-clerical,Female,<=50K
26706,Private,Sales,Female,<=50K
26707,Private,Transport-moving,Male,>50K
26708,Federal-gov,Adm-clerical,Female,<=50K
26709,Private,Adm-clerical,Female,<=50K
26710,Private,Exec-managerial,Male,>50K
26711,Private,Craft-repair,Male,<=50K
26712,Private,Prof-specialty,Male,<=50K
26713,Private,Machine-op-inspct,Male,<=50K
26714,Federal-gov,Transport-moving,Male,<=50K
26715,Private,Exec-managerial,Male,>50K
26716,Private,Sales,Male,>50K
26717,Private,Craft-repair,Male,<=50K
26718,Private,Other-service,Female,<=50K
26719,Private,Craft-repair,Female,<=50K
26720,Private,Craft-repair,Female,<=50K
26721,Self-emp-not-inc,Farming-fishing,Male,<=50K
26722,Private,Sales,Male,<=50K
26723,Self-emp-not-inc,Farming-fishing,Female,<=50K
26724,Self-emp-not-inc,Farming-fishing,Male,<=50K
26725,Self-emp-not-inc,Exec-managerial,Female,>50K
26726,Private,Craft-repair,Male,>50K
26727,Private,Exec-managerial,Male,>50K
26728,Local-gov,Prof-specialty,Male,<=50K
26729,Private,Sales,Male,>50K
26730,Private,Handlers-cleaners,Male,<=50K
26731,Private,Prof-specialty,Female,<=50K
26732,Private,Craft-repair,Male,<=50K
26733,Local-gov,Prof-specialty,Male,<=50K
26734,Private,Machine-op-inspct,Male,<=50K
26735,Private,Other-service,Male,<=50K
26736,Private,Prof-specialty,Male,<=50K
26737,Private,Exec-managerial,Female,<=50K
26738,Private,Sales,Female,<=50K
26739,Self-emp-not-inc,Adm-clerical,Female,<=50K
26740,Private,Exec-managerial,Female,<=50K
26741,Private,Exec-managerial,Female,<=50K
26742,Local-gov,Prof-specialty,Male,<=50K
26743,Private,Machine-op-inspct,Female,<=50K
26744,Private,Exec-managerial,Male,<=50K
26745,Private,Sales,Male,<=50K
26746,Private,Adm-clerical,Female,<=50K
26747,Private,Other-service,Female,<=50K
26748,Private,Craft-repair,Male,>50K
26749,Private,Prof-specialty,Female,<=50K
26750,Private,Adm-clerical,Female,<=50K
26751,Private,Transport-moving,Male,<=50K
26752,Private,Tech-support,Male,>50K
26753,Private,Machine-op-inspct,Male,<=50K
26754,Self-emp-not-inc,Craft-repair,Male,<=50K
26755,Private,Exec-managerial,Male,<=50K
26756,Local-gov,Prof-specialty,Male,>50K
26757,Self-emp-not-inc,Craft-repair,Male,<=50K
26758,Self-emp-not-inc,Craft-repair,Male,<=50K
26759,Private,Craft-repair,Male,<=50K
26760,Private,Adm-clerical,Female,<=50K
26761,Private,Other-service,Female,<=50K
26762,Private,Transport-moving,Male,<=50K
26763,Private,Adm-clerical,Male,<=50K
26764,State-gov,Transport-moving,Male,<=50K
26765,Local-gov,Exec-managerial,Male,>50K
26766,Private,Sales,Male,<=50K
26767,Self-emp-not-inc,Farming-fishing,Male,<=50K
26768,Private,Adm-clerical,Female,<=50K
26769,Private,Transport-moving,Male,>50K
26770,Private,Adm-clerical,Male,>50K
26771,Private,Sales,Female,<=50K
26772,Private,Farming-fishing,Male,<=50K
26773,Private,Craft-repair,Male,<=50K
26774,Private,Other-service,Female,<=50K
26775,Private,Sales,Female,<=50K
26776,?,?,Male,<=50K
26777,Private,Prof-specialty,Female,<=50K
26778,Private,Adm-clerical,Female,<=50K
26779,Private,Adm-clerical,Female,<=50K
26780,Self-emp-inc,Exec-managerial,Male,>50K
26781,Private,Other-service,Female,<=50K
26782,Private,Craft-repair,Male,<=50K
26783,Private,Exec-managerial,Female,<=50K
26784,Private,Other-service,Female,<=50K
26785,Private,Craft-repair,Male,<=50K
26786,Private,Exec-managerial,Male,<=50K
26787,Federal-gov,Craft-repair,Male,<=50K
26788,Private,Tech-support,Female,<=50K
26789,Private,Machine-op-inspct,Male,<=50K
26790,Private,Handlers-cleaners,Male,<=50K
26791,?,?,Male,<=50K
26792,Private,Farming-fishing,Male,<=50K
26793,Private,Sales,Male,<=50K
26794,Private,Adm-clerical,Female,>50K
26795,Self-emp-inc,Exec-managerial,Male,>50K
26796,Private,Prof-specialty,Male,>50K
26797,Private,Sales,Male,>50K
26798,Private,Handlers-cleaners,Male,<=50K
26799,Federal-gov,Adm-clerical,Female,>50K
26800,Private,Craft-repair,Male,<=50K
26801,Private,Adm-clerical,Female,>50K
26802,Private,Craft-repair,Male,<=50K
26803,Local-gov,Adm-clerical,Male,>50K
26804,Private,Prof-specialty,Male,<=50K
26805,Private,Adm-clerical,Female,<=50K
26806,Private,Tech-support,Male,>50K
26807,Private,Machine-op-inspct,Male,<=50K
26808,Private,Craft-repair,Male,<=50K
26809,Local-gov,Adm-clerical,Female,<=50K
26810,State-gov,Handlers-cleaners,Male,>50K
26811,Private,Prof-specialty,Female,<=50K
26812,Private,Sales,Male,<=50K
26813,Private,Adm-clerical,Female,<=50K
26814,State-gov,Craft-repair,Male,<=50K
26815,Private,Machine-op-inspct,Male,<=50K
26816,Private,Sales,Male,>50K
26817,Local-gov,Adm-clerical,Male,<=50K
26818,Private,Prof-specialty,Male,<=50K
26819,Local-gov,Other-service,Male,<=50K
26820,Private,Sales,Female,<=50K
26821,Private,Other-service,Male,<=50K
26822,Private,Craft-repair,Male,>50K
26823,Self-emp-not-inc,Other-service,Female,<=50K
26824,Private,Exec-managerial,Female,<=50K
26825,Self-emp-not-inc,Prof-specialty,Male,>50K
26826,Private,Sales,Male,>50K
26827,Private,Sales,Male,<=50K
26828,Private,Craft-repair,Male,<=50K
26829,Private,Prof-specialty,Male,<=50K
26830,Private,Exec-managerial,Male,<=50K
26831,Private,Craft-repair,Male,<=50K
26832,Private,Tech-support,Female,>50K
26833,Local-gov,Adm-clerical,Female,<=50K
26834,Private,Machine-op-inspct,Male,<=50K
26835,Private,Tech-support,Male,<=50K
26836,Private,Machine-op-inspct,Male,<=50K
26837,Federal-gov,Adm-clerical,Male,<=50K
26838,?,?,Female,<=50K
26839,Private,Machine-op-inspct,Male,<=50K
26840,Self-emp-not-inc,Sales,Male,>50K
26841,Private,Exec-managerial,Female,>50K
26842,Private,Other-service,Female,<=50K
26843,Private,Craft-repair,Male,>50K
26844,Private,Other-service,Male,<=50K
26845,Private,Tech-support,Male,<=50K
